date,pottermore,searches
2018-03-27,51,14.503603582991643
2018-03-28,57,18.01659098301203
2018-03-29,56,21.53878830158072
2018-03-30,66,11.889405769191166
2018-03-31,65,21.53878830158072
2018-04-01,61,16.213043116006766
2018-04-02,68,23.41319395867495
2018-04-03,57,12.974265300761841
2018-04-04,58,21.18438667765115
2018-04-05,54,8.614738070655218
2018-04-06,60,11.168348972369966
2018-04-07,65,16.570648744994195
2018-04-08,65,16.78004366811895
2018-04-09,48,20.10286908147534
2018-04-10,45,6.451980146453041
2018-04-11,51,20.10286908147534
2018-04-12,45,12.883338547079672
2018-04-13,51,14.08516654286392
2018-04-14,57,5.438565558218823
2018-04-15,55,5.288015604197881
2018-04-16,45,16.62000010808324
2018-04-17,48,9.91629191896895
2018-04-18,46,12.365481510101297
2018-04-19,45,11.217930747569756
2018-04-20,52,13.282252785974778
2018-04-21,58,8.01205159424168
2018-04-22,54,18.502257048570783
2018-04-23,47,9.060543797621847
2018-04-24,53,17.23133410466079
2018-04-25,78,15.921611659546079
2018-04-26,92,23.049240168871933
2018-04-27,93,18.720279401225337
2018-04-28,89,21.856040992298695
2018-04-29,100,13.88448254507443
2018-04-30,79,16.841078043836013
2018-05-01,84,15.3264745047987
2018-05-02,79,15.690252178440232
2018-05-03,72,18.114610208155437
2018-05-04,76,23.320906894755044
2018-05-05,80,12.494303186792123
2018-05-06,75,18.979420331516998
2018-05-07,64,14.982474151492132
2018-05-08,68,14.884885898115654
2018-05-09,58,5.1750727717182645
2018-05-10,65,24.779299366830116
2018-05-11,64,15.629022600275466
2018-05-12,73,18.307970056343613
2018-05-13,65,21.725925869976347
2018-05-14,54,10.137319778244724
2018-05-15,48,4.867760618567091
2018-05-16,49,26.883180599742897
2018-05-17,47,27.754302050886963
2018-05-18,51,20.85566479384477
2018-05-19,55,10.730495844330562
2018-05-20,56,19.08488155621753
2018-05-21,45,18.45378790905465
2018-05-22,47,18.911683083952042
2018-05-23,45,24.207741354580012
2018-05-24,51,19.025929666396305
2018-05-25,47,13.162091092289899
2018-05-26,55,11.765617658611795
2018-05-27,59,24.051646936765138
2018-05-28,50,24.462691366952953
2018-05-29,49,0.03514381749534934
2018-05-30,44,18.6413978404146
2018-05-31,50,17.39321653387412
2018-06-01,51,20.50099120953275
2018-06-02,62,17.231030641264578
2018-06-03,62,20.820828691528032
2018-06-04,46,26.17317328465777
2018-06-05,46,19.855948176121384
2018-06-06,48,14.588310437094101
2018-06-07,45,18.257965403809425
2018-06-08,45,20.37496584545525
2018-06-09,52,17.590010446290922
2018-06-10,52,37.36086773612135
2018-06-11,41,21.942064457686712
2018-06-12,41,-0.4488219036386507
2018-06-13,41,14.120023805222976
2018-06-14,42,12.911997404836844
2018-06-15,49,22.61572771665976
2018-06-16,54,15.171507890029137
2018-06-17,47,16.87205083623823
2018-06-18,45,15.077151811106505
2018-06-19,41,13.888349718167202
2018-06-20,43,14.199478368150073
2018-06-21,41,18.26700531986551
2018-06-22,41,19.38490947142265
2018-06-23,47,30.686357946101122
2018-06-24,49,27.641444987028592
2018-06-25,39,19.908486982325233
2018-06-26,38,29.06228654175214
2018-06-27,37,9.12375644524705
2018-06-28,42,22.61572771665976
2018-06-29,50,15.380897979851405
2018-06-30,49,24.35355920729105
2018-07-01,41,7.925817183606028
2018-07-02,33,13.266566490443147
2018-07-03,31,9.333474930684979
2018-07-04,31,8.256535515605943
2018-07-05,38,10.143285952227185
2018-07-06,28,-4.112899679012062
2018-07-07,33,5.236396767614613
2018-07-08,40,12.045539338374034
2018-07-09,32,8.509061118070322
2018-07-10,34,10.124343467093189
2018-07-11,33,14.609170690469636
2018-07-12,33,5.064838294455626
2018-07-13,33,8.735326729827795
2018-07-14,46,18.862427692980518
2018-07-15,45,16.87205083623823
2018-07-16,43,12.324722426566476
2018-07-17,38,10.968660122912965
2018-07-18,39,14.084038049607399
2018-07-19,35,12.205313370895743
2018-07-20,34,11.202490972546313
2018-07-21,43,1.1682672822165792
2018-07-22,47,18.352266407423258
2018-07-23,43,18.625327062163677
2018-07-24,42,9.313062075527995
2018-07-25,44,8.175721496542687
2018-07-26,39,13.08891554236638
2018-07-27,43,3.0834789492643884
2018-07-28,49,12.573993051223265
2018-07-29,49,23.005177350935867
2018-07-30,44,10.804096352358634
2018-07-31,51,11.580103958793583
2018-08-01,56,12.667989964439109
2018-08-02,59,13.922877498584109
2018-08-03,65,15.436131616132851
2018-08-04,63,10.69438717198908
2018-08-05,62,9.943748684945835
2018-08-06,43,7.324968494272582
2018-08-07,46,7.486192683895977
2018-08-08,43,17.342950141055674
2018-08-09,45,18.58092639598194
2018-08-10,43,14.53485778038422
2018-08-11,52,9.94229836248448
2018-08-12,48,7.3413332580083654
2018-08-13,42,8.615515320632289
2018-08-14,40,10.267772344820557
2018-08-15,41,12.687957636545594
2018-08-16,38,6.58589548379554
2018-08-17,44,7.822548731778318
2018-08-18,43,7.835955769743211
2018-08-19,44,11.512305436629136
2018-08-20,38,8.650217522200562
2018-08-21,41,11.817689135060174
2018-08-22,44,10.919903290104779
2018-08-23,41,5.805702178329648
2018-08-24,43,9.661337888004724
2018-08-25,48,11.014127373372446
2018-08-26,51,11.128373955816706
2018-08-27,36,19.83265776828862
2018-08-28,37,10.076386216523753
2018-08-29,35,17.341771518963697
2018-08-30,36,7.433716662834288
2018-08-31,41,5.2484996858970145
2018-09-01,51,10.342015478430298
2018-09-02,57,11.097257108110105
2018-09-03,48,18.244816455843633
2018-09-04,44,10.170093819214417
2018-09-05,42,11.171073978524387
2018-09-06,38,8.813718979985023
2018-09-07,40,6.910173087253612
2018-09-08,52,8.466907833802937
2018-09-09,50,16.678312566716265
2018-09-10,38,2.4669512822866757
2018-09-11,37,4.3077576603161445
2018-09-12,37,0.013939061921917073
2018-09-13,37,8.528913053528807
2018-09-14,34,8.460845525745569
2018-09-15,48,6.481036241076575
2018-09-16,45,9.702477753623784
2018-09-17,33,7.800412950948768
2018-09-18,34,6.782652427754638
2018-09-19,34,8.066662754266988
2018-09-20,34,8.974495125658635
2018-09-21,37,6.461636490474216
2018-09-22,44,11.128373955816706
2018-09-23,46,7.188543337813942
2018-09-24,35,5.645959583818607
2018-09-25,40,9.635331444489195
2018-09-26,43,13.849025275556059
2018-09-27,42,11.621852561896526
2018-09-28,46,11.740209739361514
2018-09-29,51,10.504219311443991
2018-09-30,49,8.291237717174216
2018-10-01,36,9.532740902807584
2018-10-02,36,16.937809298759426
2018-10-03,42,16.345532020735096
2018-10-04,40,7.538575905553253
2018-10-05,45,12.8187375708
2018-10-06,51,10.294960671798167
2018-10-07,49,16.87205083623823
2018-10-08,38,15.32984513305091
2018-10-09,36,11.561886408028881
2018-10-10,41,8.126673946619885
2018-10-11,38,16.60975185393754
2018-10-12,40,14.359192201053814
2018-10-13,44,9.250345195947318
2018-10-14,52,5.370711277253586
2018-10-15,43,5.224230604477295
2018-10-16,40,9.0684707399302
2018-10-17,39,8.886426940957
2018-10-18,38,11.487353760843051
2018-10-19,41,9.692454735711324
2018-10-20,52,9.148758771514146
2018-10-21,51,11.641465018082059
2018-10-22,41,9.587595492992362
2018-10-23,38,7.450335766624521
2018-10-24,41,7.932257912147872
2018-10-25,44,8.974495125658635
2018-10-26,43,7.809761776863783
2018-10-27,45,8.974495125658635
2018-10-28,47,17.585778073972413
2018-10-29,40,9.333474930684979
2018-10-30,37,3.6222638557412266
2018-10-31,44,9.704930573604367
2018-11-01,43,9.04389952879518
2018-11-02,45,10.993231334047985
2018-11-03,49,7.242284218500283
2018-11-04,48,15.82006309694528
2018-11-05,39,10.340257304613326
2018-11-06,38,8.3210899810919
2018-11-07,40,12.17666894008652
2018-11-08,45,8.570360605748691
2018-11-09,43,9.572293042026448
2018-11-10,55,20.914633657208007
2018-11-11,56,22.25674791163341
2018-11-12,46,19.13420577541458
2018-11-13,48,16.488806669512808
2018-11-14,55,18.579178356710592
2018-11-15,59,13.23287473944808
2018-11-16,68,26.0447496212496
2018-11-17,92,25.095498994842814
2018-11-18,100,37.650074532185506
2018-11-19,78,29.243006768551922
2018-11-20,70,20.86523076839748
2018-11-21,64,16.87205083623823
2018-11-22,76,14.64801496492947
2018-11-23,74,26.550325117740158
2018-11-24,81,36.0180479765114
2018-11-25,81,27.552197354399944
2018-11-26,59,21.117574801141174
2018-11-27,61,17.549379461955578
2018-11-28,57,15.37389792071965
2018-11-29,57,5.9214676846172765
2018-11-30,60,12.564293175922087
2018-12-01,64,14.094017361707445
2018-12-02,66,15.795111421159195
2018-12-03,50,11.846333565869397
2018-12-04,49,8.879335758240849
2018-12-05,47,11.664198643311797
2018-12-06,48,16.246795901427408
2018-12-07,52,16.419417692739117
2018-12-08,56,8.967830237224032
2018-12-09,59,18.91692835078578
2018-12-10,46,10.119403711493709
2018-12-11,47,11.846333565869397
2018-12-12,45,11.487353760843051
2018-12-13,43,12.615879483382109
2018-12-14,51,9.838418082474368
2018-12-15,58,11.49705363614423
2018-12-16,56,21.77221761683895
2018-12-17,43,12.798261349612964
2018-12-18,45,13.641232591001124
2018-12-19,49,10.893653144111685
2018-12-20,47,20.3447594503248
2018-12-21,50,14.000212396027468
2018-12-22,54,11.296469337215235
2018-12-23,68,20.857599691190867
2018-12-24,60,14.90213552723685
2018-12-25,77,11.846333565869397
2018-12-26,66,17.105480151496465
2018-12-27,60,24.861994871710934
2018-12-28,62,15.795111421159195
2018-12-29,60,15.43102121194178
2018-12-30,60,14.807728797833208
2018-12-31,59,11.512305436629136
