date,searches,source
2017-06-05,19,mugglenet
2017-06-06,22,mugglenet
2017-06-07,24,mugglenet
2017-06-08,0,mugglenet
2017-06-09,0,mugglenet
2017-06-10,0,mugglenet
2017-06-11,31,mugglenet
2017-06-12,0,mugglenet
2017-06-13,0,mugglenet
2017-06-14,0,mugglenet
2017-06-15,0,mugglenet
2017-06-16,15,mugglenet
2017-06-17,38,mugglenet
2017-06-18,0,mugglenet
2017-06-19,0,mugglenet
2017-06-20,25,mugglenet
2017-06-21,15,mugglenet
2017-06-22,18,mugglenet
2017-06-23,0,mugglenet
2017-06-24,0,mugglenet
2017-06-25,0,mugglenet
2017-06-26,0,mugglenet
2017-06-27,35,mugglenet
2017-06-28,0,mugglenet
2017-06-29,0,mugglenet
2017-06-30,0,mugglenet
2017-07-01,23,mugglenet
2017-07-02,0,mugglenet
2017-07-03,0,mugglenet
2017-07-04,23,mugglenet
2017-07-05,46,mugglenet
2017-07-06,46,mugglenet
2017-07-07,47,mugglenet
2017-07-08,62,mugglenet
2017-07-09,73,mugglenet
2017-07-10,0,mugglenet
2017-07-11,0,mugglenet
2017-07-12,30,mugglenet
2017-07-13,68,mugglenet
2017-07-14,0,mugglenet
2017-07-15,35,mugglenet
2017-07-16,0,mugglenet
2017-07-17,30,mugglenet
2017-07-18,0,mugglenet
2017-07-19,0,mugglenet
2017-07-20,0,mugglenet
2017-07-21,0,mugglenet
2017-07-22,0,mugglenet
2017-07-23,0,mugglenet
2017-07-24,0,mugglenet
2017-07-25,0,mugglenet
2017-07-26,0,mugglenet
2017-07-27,0,mugglenet
2017-07-28,0,mugglenet
2017-07-29,0,mugglenet
2017-07-30,0,mugglenet
2017-07-31,0,mugglenet
2017-08-01,0,mugglenet
2017-08-02,0,mugglenet
2017-08-03,0,mugglenet
2017-08-04,0,mugglenet
2017-08-05,0,mugglenet
2017-08-06,24,mugglenet
2017-08-07,69,mugglenet
2017-08-08,0,mugglenet
2017-08-09,0,mugglenet
2017-08-10,0,mugglenet
2017-08-11,17,mugglenet
2017-08-12,0,mugglenet
2017-08-13,0,mugglenet
2017-08-14,0,mugglenet
2017-08-15,57,mugglenet
2017-08-16,18,mugglenet
2017-08-17,34,mugglenet
2017-08-18,0,mugglenet
2017-08-19,0,mugglenet
2017-08-20,0,mugglenet
2017-08-21,16,mugglenet
2017-08-22,17,mugglenet
2017-08-23,37,mugglenet
2017-08-24,19,mugglenet
2017-08-25,27,mugglenet
2017-08-26,0,mugglenet
2017-08-27,18,mugglenet
2017-08-28,0,mugglenet
2017-08-29,0,mugglenet
2017-08-30,0,mugglenet
2017-08-31,35,mugglenet
2017-09-01,23,mugglenet
2017-09-02,33,mugglenet
2017-09-03,52,mugglenet
2017-09-04,64,mugglenet
2017-09-05,39,mugglenet
2017-09-06,49,mugglenet
2017-09-07,0,mugglenet
2017-09-08,57,mugglenet
2017-09-09,24,mugglenet
2017-09-10,0,mugglenet
2017-09-11,0,mugglenet
2017-09-12,37,mugglenet
2017-09-13,0,mugglenet
2017-09-14,0,mugglenet
2017-09-15,0,mugglenet
2017-09-16,0,mugglenet
2017-09-17,47,mugglenet
2017-09-18,22,mugglenet
2017-09-19,0,mugglenet
2017-09-20,0,mugglenet
2017-09-21,0,mugglenet
2017-09-22,0,mugglenet
2017-09-23,48,mugglenet
2017-09-24,0,mugglenet
2017-09-25,24,mugglenet
2017-09-26,40,mugglenet
2017-09-27,0,mugglenet
2017-09-28,0,mugglenet
2017-09-29,27,mugglenet
2017-09-30,0,mugglenet
2017-10-01,0,mugglenet
2017-10-02,0,mugglenet
2017-10-03,0,mugglenet
2017-10-04,57,mugglenet
2017-10-05,79,mugglenet
2017-10-06,0,mugglenet
2017-10-07,0,mugglenet
2017-10-08,0,mugglenet
2017-10-09,0,mugglenet
2017-10-10,0,mugglenet
2017-10-11,17,mugglenet
2017-10-12,0,mugglenet
2017-10-13,0,mugglenet
2017-10-14,0,mugglenet
2017-10-15,0,mugglenet
2017-10-16,0,mugglenet
2017-10-17,0,mugglenet
2017-10-18,0,mugglenet
2017-10-19,0,mugglenet
2017-10-20,0,mugglenet
2017-10-21,0,mugglenet
2017-10-22,0,mugglenet
2017-10-23,0,mugglenet
2017-10-24,0,mugglenet
2017-10-25,27,mugglenet
2017-10-26,0,mugglenet
2017-10-27,0,mugglenet
2017-10-28,70,mugglenet
2017-10-29,0,mugglenet
2017-10-30,0,mugglenet
2017-10-31,29,mugglenet
2017-11-01,31,mugglenet
2017-11-02,0,mugglenet
2017-11-03,0,mugglenet
2017-11-04,0,mugglenet
2017-11-05,0,mugglenet
2017-11-06,0,mugglenet
2017-11-07,24,mugglenet
2017-11-08,95,mugglenet
2017-11-09,0,mugglenet
2017-11-10,17,mugglenet
2017-11-11,20,mugglenet
2017-11-12,0,mugglenet
2017-11-13,0,mugglenet
2017-11-14,22,mugglenet
2017-11-15,0,mugglenet
2017-11-16,33,mugglenet
2017-11-17,18,mugglenet
2017-11-18,24,mugglenet
2017-11-19,0,mugglenet
2017-11-20,0,mugglenet
2017-11-21,0,mugglenet
2017-11-22,0,mugglenet
2017-11-23,32,mugglenet
2017-11-24,0,mugglenet
2017-11-25,24,mugglenet
2017-11-26,24,mugglenet
2017-11-27,32,mugglenet
2017-11-28,0,mugglenet
2017-11-29,0,mugglenet
2017-11-30,0,mugglenet
2017-12-01,17,mugglenet
2017-12-02,45,mugglenet
2017-12-03,100,mugglenet
2017-12-04,22,mugglenet
2017-12-05,49,mugglenet
2017-12-06,52,mugglenet
2017-12-07,30,mugglenet
2017-12-08,0,mugglenet
2017-12-09,0,mugglenet
2017-12-10,0,mugglenet
2017-12-11,25,mugglenet
2017-12-12,0,mugglenet
2017-12-13,0,mugglenet
2017-12-14,0,mugglenet
2017-12-15,20,mugglenet
2017-12-16,0,mugglenet
2017-12-17,74,mugglenet
2017-12-18,32,mugglenet
2017-12-19,50,mugglenet
2017-12-20,0,mugglenet
2017-12-21,0,mugglenet
2017-12-22,0,mugglenet
2017-12-23,0,mugglenet
2017-12-24,0,mugglenet
2017-12-25,0,mugglenet
2017-12-26,58,mugglenet
2017-12-27,0,mugglenet
2017-12-28,0,mugglenet
2017-12-29,0,mugglenet
2017-12-30,26,mugglenet
2017-12-31,0,mugglenet
2018-01-01,0,mugglenet
2018-01-02,0,mugglenet
2018-01-03,0,mugglenet
2018-01-04,0,mugglenet
2018-01-05,0,mugglenet
2018-01-06,0,mugglenet
2018-01-07,50,mugglenet
2018-01-08,25,mugglenet
2018-01-09,0,mugglenet
2018-01-10,32,mugglenet
2018-01-11,0,mugglenet
2018-01-12,0,mugglenet
2018-01-13,23,mugglenet
2018-01-14,17,mugglenet
2018-01-15,0,mugglenet
2018-01-16,0,mugglenet
2018-01-17,14,mugglenet
2018-01-18,18,mugglenet
2018-01-19,0,mugglenet
2018-01-20,0,mugglenet
2018-01-21,0,mugglenet
2018-01-22,0,mugglenet
2018-01-23,0,mugglenet
2018-01-24,15,mugglenet
2018-01-25,0,mugglenet
2018-01-26,0,mugglenet
2018-01-27,0,mugglenet
2018-01-28,0,mugglenet
2018-01-29,15,mugglenet
2018-01-30,0,mugglenet
2018-01-31,20,mugglenet
2018-02-01,0,mugglenet
2018-02-02,20,mugglenet
2018-02-03,24,mugglenet
2018-02-04,0,mugglenet
2018-02-05,0,mugglenet
2018-02-06,24,mugglenet
2018-02-07,0,mugglenet
2018-02-08,32,mugglenet
2018-02-09,35,mugglenet
2018-02-10,22,mugglenet
2018-02-11,0,mugglenet
2018-02-12,40,mugglenet
2018-02-13,0,mugglenet
2018-02-14,0,mugglenet
2018-02-15,0,mugglenet
2018-02-16,0,mugglenet
2018-02-17,0,mugglenet
2018-02-18,0,mugglenet
2018-02-19,0,mugglenet
2018-02-20,0,mugglenet
2018-02-21,25,mugglenet
2018-02-22,0,mugglenet
2018-02-23,0,mugglenet
2018-02-24,0,mugglenet
2018-02-25,27,mugglenet
2018-02-26,15,mugglenet
2018-02-27,31,mugglenet
2018-02-28,23,mugglenet
2018-03-01,19,mugglenet
2018-03-02,27,mugglenet
2018-03-03,0,mugglenet
2018-03-04,20,mugglenet
2018-03-05,21,mugglenet
2018-03-06,43,mugglenet
2018-03-07,32,mugglenet
2018-03-08,0,mugglenet
2018-03-09,0,mugglenet
2018-03-10,0,mugglenet
2018-03-11,0,mugglenet
2018-03-12,0,mugglenet
2018-03-13,38,mugglenet
2018-03-14,0,mugglenet
2018-03-15,0,mugglenet
2018-03-16,0,mugglenet
2018-03-17,27,mugglenet
2018-03-18,0,mugglenet
2018-03-19,0,mugglenet
2018-03-20,0,mugglenet
2018-03-21,22,mugglenet
2018-03-22,0,mugglenet
2018-03-23,23,mugglenet
2018-03-24,0,mugglenet
2018-03-25,31,mugglenet
2018-03-26,20,mugglenet
2018-03-27,17,mugglenet
2018-03-28,0,mugglenet
2018-03-29,0,mugglenet
2018-03-30,21,mugglenet
2018-03-31,0,mugglenet
2018-04-01,84,mugglenet
2018-04-02,40,mugglenet
2018-04-03,29,mugglenet
2018-04-04,0,mugglenet
2018-04-05,23,mugglenet
2018-04-06,0,mugglenet
2018-04-07,0,mugglenet
2018-04-08,0,mugglenet
2018-04-09,0,mugglenet
2018-04-10,0,mugglenet
2018-04-11,0,mugglenet
2018-04-12,0,mugglenet
2018-04-13,45,mugglenet
2018-04-14,0,mugglenet
2018-04-15,86,mugglenet
2018-04-16,0,mugglenet
2018-04-17,0,mugglenet
2018-04-18,37,mugglenet
2018-04-19,18,mugglenet
2018-04-20,0,mugglenet
2018-04-21,54,mugglenet
2018-04-22,0,mugglenet
2018-04-23,0,mugglenet
2018-04-24,52,mugglenet
2018-04-25,0,mugglenet
2018-04-26,0,mugglenet
2018-04-27,18,mugglenet
2018-04-28,0,mugglenet
2018-04-29,20,mugglenet
2018-04-30,0,mugglenet
2018-05-01,26,mugglenet
2018-05-02,15,mugglenet
2018-05-03,28,mugglenet
2018-05-04,25,mugglenet
2018-05-05,0,mugglenet
2018-05-06,0,mugglenet
2018-05-07,0,mugglenet
2018-05-08,0,mugglenet
2018-05-09,49,mugglenet
2018-05-10,0,mugglenet
2018-05-11,22,mugglenet
2018-05-12,0,mugglenet
2018-05-13,0,mugglenet
2018-05-14,0,mugglenet
2018-05-15,0,mugglenet
2018-05-16,40,mugglenet
2018-05-17,0,mugglenet
2018-05-18,0,mugglenet
2018-05-19,23,mugglenet
2018-05-20,84,mugglenet
2018-05-21,0,mugglenet
2018-05-22,0,mugglenet
2018-05-23,0,mugglenet
2018-05-24,0,mugglenet
2018-05-25,48,mugglenet
2018-05-26,100,mugglenet
2018-05-27,0,mugglenet
2018-05-28,30,mugglenet
2018-05-29,22,mugglenet
2018-05-30,0,mugglenet
2018-05-31,0,mugglenet
2018-06-01,0,mugglenet
2018-06-02,0,mugglenet
2018-06-03,0,mugglenet
2018-06-04,0,mugglenet
2018-06-05,17,mugglenet
2018-06-06,22,mugglenet
2018-06-07,14,mugglenet
2018-06-08,0,mugglenet
2018-06-09,0,mugglenet
2018-06-10,18,mugglenet
2018-06-11,0,mugglenet
2018-06-12,13,mugglenet
2018-06-13,0,mugglenet
2018-06-14,0,mugglenet
2018-06-15,0,mugglenet
2018-06-16,38,mugglenet
2018-06-17,0,mugglenet
2018-06-18,0,mugglenet
2018-06-19,30,mugglenet
2018-06-20,16,mugglenet
2018-06-21,0,mugglenet
2018-06-22,0,mugglenet
2018-06-23,0,mugglenet
2018-06-24,0,mugglenet
2018-06-25,0,mugglenet
2018-06-26,0,mugglenet
2018-06-27,30,mugglenet
2018-06-28,0,mugglenet
2018-06-29,16,mugglenet
2018-06-30,0,mugglenet
2018-07-01,0,mugglenet
2018-07-02,0,mugglenet
2018-07-03,0,mugglenet
2018-07-04,0,mugglenet
2018-07-05,0,mugglenet
2018-07-06,0,mugglenet
2018-07-07,0,mugglenet
2018-07-08,26,mugglenet
2018-07-09,0,mugglenet
2018-07-10,0,mugglenet
2018-07-11,0,mugglenet
2018-07-12,23,mugglenet
2018-07-13,0,mugglenet
2018-07-14,0,mugglenet
2018-07-15,0,mugglenet
2018-07-16,24,mugglenet
2018-07-17,16,mugglenet
2018-07-18,0,mugglenet
2018-07-19,0,mugglenet
2018-07-20,0,mugglenet
2018-07-21,36,mugglenet
2018-07-22,0,mugglenet
2018-07-23,23,mugglenet
2018-07-24,33,mugglenet
2018-07-25,18,mugglenet
2018-07-26,0,mugglenet
2018-07-27,30,mugglenet
2018-07-28,26,mugglenet
2018-07-29,19,mugglenet
2018-07-30,19,mugglenet
2018-07-31,0,mugglenet
2018-08-01,25,mugglenet
2018-08-02,0,mugglenet
2018-08-03,0,mugglenet
2018-08-04,21,mugglenet
2018-08-05,48,mugglenet
2018-08-06,47,mugglenet
2018-08-07,0,mugglenet
2018-08-08,36,mugglenet
2018-08-09,0,mugglenet
2018-08-10,0,mugglenet
2018-08-11,0,mugglenet
2018-08-12,30,mugglenet
2018-08-13,0,mugglenet
2018-08-14,47,mugglenet
2018-08-15,0,mugglenet
2018-08-16,37,mugglenet
2018-08-17,21,mugglenet
2018-08-18,22,mugglenet
2018-08-19,0,mugglenet
2018-08-20,19,mugglenet
2018-08-21,0,mugglenet
2018-08-22,0,mugglenet
2018-08-23,37,mugglenet
2018-08-24,0,mugglenet
2018-08-25,0,mugglenet
2018-08-26,0,mugglenet
2018-08-27,0,mugglenet
2018-08-28,0,mugglenet
2018-08-29,0,mugglenet
2018-08-30,15,mugglenet
2018-08-31,0,mugglenet
2018-09-01,0,mugglenet
2018-09-02,0,mugglenet
2018-09-03,0,mugglenet
2018-09-04,19,mugglenet
2018-09-05,34,mugglenet
2018-09-06,0,mugglenet
2018-09-07,18,mugglenet
2018-09-08,25,mugglenet
2018-09-09,0,mugglenet
2018-09-10,99,mugglenet
2018-09-11,0,mugglenet
2018-09-12,100,mugglenet
2018-09-13,29,mugglenet
2018-09-14,0,mugglenet
2018-09-15,52,mugglenet
2018-09-16,0,mugglenet
2018-09-17,22,mugglenet
2018-09-18,0,mugglenet
2018-09-19,23,mugglenet
2018-09-20,0,mugglenet
2018-09-21,0,mugglenet
2018-09-22,0,mugglenet
2018-09-23,98,mugglenet
2018-09-24,20,mugglenet
2018-09-25,0,mugglenet
2018-09-26,43,mugglenet
2018-09-27,31,mugglenet
2018-09-28,21,mugglenet
2018-09-29,0,mugglenet
2018-09-30,19,mugglenet
2018-10-01,16,mugglenet
2018-10-02,0,mugglenet
2018-10-03,0,mugglenet
2018-10-04,0,mugglenet
2018-10-05,19,mugglenet
2018-10-06,35,mugglenet
2018-10-07,0,mugglenet
2018-10-08,0,mugglenet
2018-10-09,0,mugglenet
2018-10-10,22,mugglenet
2018-10-11,0,mugglenet
2018-10-12,0,mugglenet
2018-10-13,0,mugglenet
2018-10-14,51,mugglenet
2018-10-15,88,mugglenet
2018-10-16,22,mugglenet
2018-10-17,17,mugglenet
2018-10-18,0,mugglenet
2018-10-19,0,mugglenet
2018-10-20,23,mugglenet
2018-10-21,43,mugglenet
2018-10-22,15,mugglenet
2018-10-23,0,mugglenet
2018-10-24,19,mugglenet
2018-10-25,0,mugglenet
2018-10-26,41,mugglenet
2018-10-27,0,mugglenet
2018-10-28,0,mugglenet
2018-10-29,0,mugglenet
2018-10-30,69,mugglenet
2018-10-31,0,mugglenet
2018-11-01,38,mugglenet
2018-11-02,0,mugglenet
2018-11-03,0,mugglenet
2018-11-04,0,mugglenet
2018-11-05,34,mugglenet
2018-11-06,25,mugglenet
2018-11-07,0,mugglenet
2018-11-08,27,mugglenet
2018-11-09,48,mugglenet
2018-11-10,0,mugglenet
2018-11-11,0,mugglenet
2018-11-12,0,mugglenet
2018-11-13,0,mugglenet
2018-11-14,32,mugglenet
2018-11-15,40,mugglenet
2018-11-16,0,mugglenet
2018-11-17,66,mugglenet
2018-11-18,46,mugglenet
2018-11-19,0,mugglenet
2018-11-20,45,mugglenet
2018-11-21,0,mugglenet
2018-11-22,34,mugglenet
2018-11-23,20,mugglenet
2018-11-24,22,mugglenet
2018-11-25,51,mugglenet
2018-11-26,0,mugglenet
2018-11-27,28,mugglenet
2018-11-28,0,mugglenet
2018-11-29,33,mugglenet
2018-11-30,0,mugglenet
2018-12-01,0,mugglenet
2018-12-02,0,mugglenet
2018-12-03,0,mugglenet
2018-12-04,41,mugglenet
2018-12-05,35,mugglenet
2018-12-06,20,mugglenet
2018-12-07,22,mugglenet
2018-12-08,43,mugglenet
2018-12-09,0,mugglenet
2018-12-10,22,mugglenet
2018-12-11,0,mugglenet
2018-12-12,0,mugglenet
2018-12-13,17,mugglenet
2018-12-14,0,mugglenet
2018-12-15,26,mugglenet
2018-12-16,0,mugglenet
2018-12-17,35,mugglenet
2018-12-18,0,mugglenet
2018-12-19,37,mugglenet
2018-12-20,0,mugglenet
2018-12-21,0,mugglenet
2018-12-22,0,mugglenet
2018-12-23,0,mugglenet
2018-12-24,49,mugglenet
2018-12-25,0,mugglenet
2018-12-26,0,mugglenet
2018-12-27,0,mugglenet
2018-12-28,0,mugglenet
2018-12-29,0,mugglenet
2018-12-30,18,mugglenet
2018-12-31,0,mugglenet
2016-01-01,16,wizardingworld
2016-01-02,24,wizardingworld
2016-01-03,19,wizardingworld
2016-01-04,14,wizardingworld
2016-01-05,14,wizardingworld
2016-01-06,15,wizardingworld
2016-01-07,17,wizardingworld
2016-01-08,18,wizardingworld
2016-01-09,16,wizardingworld
2016-01-10,14,wizardingworld
2016-01-11,15,wizardingworld
2016-01-12,9,wizardingworld
2016-01-13,12,wizardingworld
2016-01-14,15,wizardingworld
2016-01-15,27,wizardingworld
2016-01-16,22,wizardingworld
2016-01-17,14,wizardingworld
2016-01-18,16,wizardingworld
2016-01-19,21,wizardingworld
2016-01-20,15,wizardingworld
2016-01-21,19,wizardingworld
2016-01-22,21,wizardingworld
2016-01-23,15,wizardingworld
2016-01-24,18,wizardingworld
2016-01-25,15,wizardingworld
2016-01-26,9,wizardingworld
2016-01-27,11,wizardingworld
2016-01-28,13,wizardingworld
2016-01-29,12,wizardingworld
2016-01-30,21,wizardingworld
2016-01-31,21,wizardingworld
2016-02-01,21,wizardingworld
2016-02-02,11,wizardingworld
2016-02-03,8,wizardingworld
2016-02-04,17,wizardingworld
2016-02-05,13,wizardingworld
2016-02-06,17,wizardingworld
2016-02-07,13,wizardingworld
2016-02-08,9,wizardingworld
2016-02-09,18,wizardingworld
2016-02-10,22,wizardingworld
2016-02-11,23,wizardingworld
2016-02-12,19,wizardingworld
2016-02-13,16,wizardingworld
2016-02-14,18,wizardingworld
2016-02-15,21,wizardingworld
2016-02-16,17,wizardingworld
2016-02-17,20,wizardingworld
2016-02-18,15,wizardingworld
2016-02-19,15,wizardingworld
2016-02-20,22,wizardingworld
2016-02-21,23,wizardingworld
2016-02-22,17,wizardingworld
2016-02-23,17,wizardingworld
2016-02-24,17,wizardingworld
2016-02-25,12,wizardingworld
2016-02-26,19,wizardingworld
2016-02-27,17,wizardingworld
2016-02-28,23,wizardingworld
2016-02-29,20,wizardingworld
2016-03-01,21,wizardingworld
2016-03-02,18,wizardingworld
2016-03-03,15,wizardingworld
2016-03-04,18,wizardingworld
2016-03-05,27,wizardingworld
2016-03-06,29,wizardingworld
2016-03-07,25,wizardingworld
2016-03-08,22,wizardingworld
2016-03-09,23,wizardingworld
2016-03-10,21,wizardingworld
2016-03-11,20,wizardingworld
2016-03-12,21,wizardingworld
2016-03-13,22,wizardingworld
2016-03-14,19,wizardingworld
2016-03-15,17,wizardingworld
2016-03-16,17,wizardingworld
2016-03-17,16,wizardingworld
2016-03-18,14,wizardingworld
2016-03-19,17,wizardingworld
2016-03-20,24,wizardingworld
2016-03-21,19,wizardingworld
2016-03-22,21,wizardingworld
2016-03-23,22,wizardingworld
2016-03-24,16,wizardingworld
2016-03-25,24,wizardingworld
2016-03-26,16,wizardingworld
2016-03-27,26,wizardingworld
2016-03-28,26,wizardingworld
2016-03-29,29,wizardingworld
2016-03-30,30,wizardingworld
2016-03-31,29,wizardingworld
2016-04-01,27,wizardingworld
2016-04-02,27,wizardingworld
2016-04-03,20,wizardingworld
2016-04-04,25,wizardingworld
2016-04-05,27,wizardingworld
2016-04-06,72,wizardingworld
2016-04-07,100,wizardingworld
2016-04-08,83,wizardingworld
2016-04-09,74,wizardingworld
2016-04-10,64,wizardingworld
2016-04-11,58,wizardingworld
2016-04-12,46,wizardingworld
2016-04-13,37,wizardingworld
2016-04-14,27,wizardingworld
2016-04-15,30,wizardingworld
2016-04-16,26,wizardingworld
2016-04-17,26,wizardingworld
2016-04-18,24,wizardingworld
2016-04-19,26,wizardingworld
2016-04-20,18,wizardingworld
2016-04-21,21,wizardingworld
2016-04-22,18,wizardingworld
2016-04-23,24,wizardingworld
2016-04-24,21,wizardingworld
2016-04-25,18,wizardingworld
2016-04-26,15,wizardingworld
2016-04-27,18,wizardingworld
2016-04-28,20,wizardingworld
2016-04-29,20,wizardingworld
2016-04-30,22,wizardingworld
2016-05-01,26,wizardingworld
2016-05-02,18,wizardingworld
2016-05-03,14,wizardingworld
2016-05-04,12,wizardingworld
2016-05-05,20,wizardingworld
2016-05-06,19,wizardingworld
2016-05-07,16,wizardingworld
2016-05-08,22,wizardingworld
2016-05-09,20,wizardingworld
2016-05-10,18,wizardingworld
2016-05-11,20,wizardingworld
2016-05-12,23,wizardingworld
2016-05-13,12,wizardingworld
2016-05-14,19,wizardingworld
2016-05-15,24,wizardingworld
2016-05-16,18,wizardingworld
2016-05-17,11,wizardingworld
2016-05-18,13,wizardingworld
2016-05-19,17,wizardingworld
2016-05-20,19,wizardingworld
2016-05-21,21,wizardingworld
2016-05-22,19,wizardingworld
2016-05-23,18,wizardingworld
2016-05-24,22,wizardingworld
2016-05-25,18,wizardingworld
2016-05-26,20,wizardingworld
2016-05-27,10,wizardingworld
2016-05-28,21,wizardingworld
2016-05-29,20,wizardingworld
2016-05-30,17,wizardingworld
2016-05-31,19,wizardingworld
2016-06-01,12,wizardingworld
2016-06-02,15,wizardingworld
2016-06-03,14,wizardingworld
2016-06-04,16,wizardingworld
2016-06-05,21,wizardingworld
2016-06-06,9,wizardingworld
2016-06-07,11,wizardingworld
2016-06-08,22,wizardingworld
2016-06-09,16,wizardingworld
2016-06-10,17,wizardingworld
2016-06-11,17,wizardingworld
2016-06-12,22,wizardingworld
2016-06-13,18,wizardingworld
2016-06-14,19,wizardingworld
2016-06-15,11,wizardingworld
2016-06-16,17,wizardingworld
2016-06-17,14,wizardingworld
2016-06-18,10,wizardingworld
2016-06-19,19,wizardingworld
2016-06-20,12,wizardingworld
2016-06-21,12,wizardingworld
2016-06-22,16,wizardingworld
2016-06-23,14,wizardingworld
2016-06-24,21,wizardingworld
2016-06-25,12,wizardingworld
2016-06-26,17,wizardingworld
2016-06-27,10,wizardingworld
2016-06-28,15,wizardingworld
2016-06-29,19,wizardingworld
2016-06-30,20,wizardingworld
2016-07-01,43,wizardingworld
2016-07-02,46,wizardingworld
2016-07-03,77,wizardingworld
2016-07-04,46,wizardingworld
2016-07-05,43,wizardingworld
2016-07-06,71,wizardingworld
2016-07-07,40,wizardingworld
2016-07-08,51,wizardingworld
2016-07-09,51,wizardingworld
2016-07-10,55,wizardingworld
2016-07-11,58,wizardingworld
2016-07-12,38,wizardingworld
2016-07-13,39,wizardingworld
2016-07-14,42,wizardingworld
2016-07-15,40,wizardingworld
2016-07-16,36,wizardingworld
2016-07-17,52,wizardingworld
2016-07-18,43,wizardingworld
2016-07-19,42,wizardingworld
2016-07-20,55,wizardingworld
2016-07-21,50,wizardingworld
2016-07-22,39,wizardingworld
2016-07-23,50,wizardingworld
2016-07-24,61,wizardingworld
2016-07-25,54,wizardingworld
2016-07-26,42,wizardingworld
2016-07-27,55,wizardingworld
2016-07-28,52,wizardingworld
2016-07-29,38,wizardingworld
2016-07-30,60,wizardingworld
2016-07-31,98,wizardingworld
2016-08-01,92,wizardingworld
2016-08-02,72,wizardingworld
2016-08-03,61,wizardingworld
2016-08-04,61,wizardingworld
2016-08-05,51,wizardingworld
2016-08-06,53,wizardingworld
2016-08-07,72,wizardingworld
2016-08-08,47,wizardingworld
2016-08-09,47,wizardingworld
2016-08-10,50,wizardingworld
2016-08-11,55,wizardingworld
2016-08-12,33,wizardingworld
2016-08-13,45,wizardingworld
2016-08-14,59,wizardingworld
2016-08-15,48,wizardingworld
2016-08-16,49,wizardingworld
2016-08-17,37,wizardingworld
2016-08-18,43,wizardingworld
2016-08-19,48,wizardingworld
2016-08-20,36,wizardingworld
2016-08-21,47,wizardingworld
2016-08-22,29,wizardingworld
2016-08-23,33,wizardingworld
2016-08-24,50,wizardingworld
2016-08-25,37,wizardingworld
2016-08-26,39,wizardingworld
2016-08-27,47,wizardingworld
2016-08-28,42,wizardingworld
2016-08-29,37,wizardingworld
2016-08-30,26,wizardingworld
2016-08-31,51,wizardingworld
2016-09-01,30,wizardingworld
2016-09-02,34,wizardingworld
2016-09-03,50,wizardingworld
2016-09-04,51,wizardingworld
2016-09-05,43,wizardingworld
2016-09-06,45,wizardingworld
2016-09-07,34,wizardingworld
2016-09-08,30,wizardingworld
2016-09-09,38,wizardingworld
2016-09-10,29,wizardingworld
2016-09-11,43,wizardingworld
2016-09-12,43,wizardingworld
2016-09-13,39,wizardingworld
2016-09-14,27,wizardingworld
2016-09-15,37,wizardingworld
2016-09-16,45,wizardingworld
2016-09-17,36,wizardingworld
2016-09-18,47,wizardingworld
2016-09-19,26,wizardingworld
2016-09-20,42,wizardingworld
2016-09-21,28,wizardingworld
2016-09-22,28,wizardingworld
2016-09-23,43,wizardingworld
2016-09-24,45,wizardingworld
2016-09-25,60,wizardingworld
2016-09-26,38,wizardingworld
2016-09-27,24,wizardingworld
2016-09-28,27,wizardingworld
2016-09-29,42,wizardingworld
2016-09-30,31,wizardingworld
2016-10-01,44,wizardingworld
2016-10-02,62,wizardingworld
2016-10-03,35,wizardingworld
2016-10-04,39,wizardingworld
2016-10-05,36,wizardingworld
2016-10-06,48,wizardingworld
2016-10-07,57,wizardingworld
2016-10-08,48,wizardingworld
2016-10-09,26,wizardingworld
2016-10-10,32,wizardingworld
2016-10-11,38,wizardingworld
2016-10-12,46,wizardingworld
2016-10-13,48,wizardingworld
2016-10-14,43,wizardingworld
2016-10-15,58,wizardingworld
2016-10-16,64,wizardingworld
2016-10-17,52,wizardingworld
2016-10-18,29,wizardingworld
2016-10-19,43,wizardingworld
2016-10-20,35,wizardingworld
2016-10-21,40,wizardingworld
2016-10-22,57,wizardingworld
2016-10-23,49,wizardingworld
2016-10-24,48,wizardingworld
2016-10-25,35,wizardingworld
2016-10-26,49,wizardingworld
2016-10-27,34,wizardingworld
2016-10-28,42,wizardingworld
2016-10-29,45,wizardingworld
2016-10-30,53,wizardingworld
2016-10-31,48,wizardingworld
2016-11-01,32,wizardingworld
2016-11-02,35,wizardingworld
2016-11-03,40,wizardingworld
2016-11-04,43,wizardingworld
2016-11-05,45,wizardingworld
2016-11-06,48,wizardingworld
2016-11-07,52,wizardingworld
2016-11-08,43,wizardingworld
2016-11-09,19,wizardingworld
2016-11-10,21,wizardingworld
2016-11-11,39,wizardingworld
2016-11-12,58,wizardingworld
2016-11-13,57,wizardingworld
2016-11-14,39,wizardingworld
2016-11-15,65,wizardingworld
2016-11-16,62,wizardingworld
2016-11-17,67,wizardingworld
2016-11-18,51,wizardingworld
2016-11-19,80,wizardingworld
2016-11-20,100,wizardingworld
2016-11-21,69,wizardingworld
2016-11-22,74,wizardingworld
2016-11-23,61,wizardingworld
2016-11-24,45,wizardingworld
2016-11-25,58,wizardingworld
2016-11-26,71,wizardingworld
2016-11-27,64,wizardingworld
2016-11-28,63,wizardingworld
2016-11-29,45,wizardingworld
2016-11-30,59,wizardingworld
